AppID,PermissionToName,AppName,Reviewer,Platform,OS,Whichpopulationsistheapptargeting,Howwouldyoubestcategorizetheappdeveloper,Whatkindsofsupportdoesthedeveloperoffer,Wasanappropriateclinicalexpertinvolvedinappdevelopmentorqualitycontrol,Werepatientsinvolvedinappdevelopmentorqualitycontrol,Doestheappmakereferencetodiseasespecificguidelines,DoestheappclaimtobecompliantwiththeFDAguidelinessurroundingregulationofmobilemedicalapps,Doestheapprequirealogin,Doestheapphaveinappadvertising,IfyouansweredYestothepriorquestionisitpossibletoupgradetoanadfreeversion,Istheapptetheredtoahealthcaresystem,Cantheappsyncdirectlywithaperipheraldevice,IftheappisaniOSappisitcompatiblewithHealthKit,IftheappisanAndroidappisitcompatiblewithGoogleFit,Doestheapphaveaprivacypolicy,Doestheappdeveloperprovideruserinformationtoothersindividuallyorinaggregate,DoestheappclaimtomeetthestandardofHIPAAcompliance,Inwhatwaysdoestheappengagepatients,Doestheapprewardtheuserforengagingwiththeapporachievinghealthgoals,DoestheappengageusersthroughsocialmediaIfsohow,Doestheappappropriatelywarnuserscaregiversorclinicianswhendangerousinformationisentered,HowdoestheapphandlecommunicationorsharingofinformationwithCAREGIVERS,HowdoestheapphandlecommunicationorsharingofinformationwithCLINICIANS,IthinkthatIwouldliketousethisappfrequently,Ifoundtheappunnecessarilycomplex,Ithoughttheappwaseasytouse,IthinkthatIwouldneedthesupportofatechnicalpersontobeabletousethisapp,Ifoundthevariousfunctionsinthisappwerewellintegrated,Ithoughttherewastoomuchinconsistencyinthisapp,Iwouldimaginethatmostpeoplewouldlearntousethisappveryquickly,Ifoundtheappverycumbersometouse,Ifeltveryconfidentusingtheapp,IneededtolearnalotofthingsbeforeIcouldgetgoingwiththisapp,Howlikelyisitthatyouwouldrecommendthisapptoafriendorcolleague,iOSAvgRating,iOSNumRatings,AndroidAvgRating,AndroidNumRatings,AndroidNumDownloads,iOSONLYPricetodownloadtheappindollars,iOSONLYPricetopurchaseALLinapppurchasesindollars,iOSONLYAnnualpricetopurchaseasubscriptionindollars,ANDROIDONLYPricetodownloadtheappindollars,ANDROIDONLYPricetopurchaseALLinapppurchasesindollars,ANDROIDONLYAnnualpricetopurchaseasubscriptionindollars
83b,n,,clinician_reviewer,"iPhone, Android phone",Both,Diabetes mellitus,For-profit company,"E-mail, Phone",No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,Yes,No,No,No,Not stated,No,"Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,,,,,,,,,,,7,4,175,4,83,"10,000 - 50,000",0,0,0,0,0,0
83b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Diabetes mellitus,For-profit company,"E-mail, Phone",No clinical expert involved,No patients involved,No,Yes,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,Yes,No,No,Yes,"Yes, in aggregate only",Yes,"Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,4,1,5,1,5,1,4,1,5,1,,,,,,,0,0,99.99,0,0,99.99
86b,y,Glucose Buddy,clinician_reviewer,"iPhone, Android phone",Both,Diabetes mellitus,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, individual information",No,"Provides educational information, Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,Through a web-based forum,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,,,,,,,,,,,3,4,674,4.5,8,"100,000 - 500,000",6.99,0,0,0,0,0
86b,y,Glucose Buddy,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Diabetes mellitus,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,No,"Records information, Displays patient's health information",No,None of the above,No,None of the above,None of the above,3,1,5,1,5,1,4,1,5,2,,,,,,,6.99,0,0,0,0,0
89b,y,Social Diabetes,clinician_reviewer,"iPhone, Android phone",Both,Diabetes mellitus,For-profit company,E-mail,Clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,Yes,No,Yes,"Yes, in aggregate only",No,"Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,,,,,,,,,,,7,,,4.5,1,"10,000 - 50,000",0,15.99,0,0,19.99,0
89b,y,Social Diabetes,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Diabetes mellitus,For-profit company,E-mail,Clinical expert involved,Patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,Yes,Yes,Yes,Yes,No,No,"Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician",No,None of the above,Yes,None of the above,Clinician has access to information using separate login,3,2,4,2,4,1,4,2,4,1,,,,,,,0,15.99,0,0,0,19.99
90b,n,,clinician_reviewer,"iPhone, Android phone",Both,Diabetes mellitus,For-profit company,E-mail,No clinical expert involved,No patients involved,Yes,No,No,Yes,No,No,Yes,No,No,Yes,"Yes, in aggregate only",No,"Provides educational information, Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,Through a web-based forum,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,,,,,,,,,,,10,5,44,4,354,"10,000 - 50,000",0,0,0,0,0,0
90b,n,,nonclinician_reviewer,iPad or iPad Mini,Both,Diabetes mellitus,For-profit company,E-mail,Clinical expert involved,No patients involved,No,No,Yes,Yes,No,No,Yes,No,No,Yes,"Yes, individual information",No,"Provides educational information, Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,"Public (e.g. Twitter, Facebook, Pinterest, etc), Private (e.g. app connects you to other patients through its own social media platform)",No,"Patient can e-mail information to caregiver using app, Patient can text information to caregiver using app","Patient can e-mail information to clinician using app, Patient can text information to clinician using app",5,1,5,1,5,1,5,1,5,1,,,,,,,0,0,0,0,0,0
91b,n,,clinician_reviewer,"iPhone, Android phone",Both,Diabetes mellitus,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,"Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,,,,,,,,,,,7,,,,,,5.99,4.99,4.99,5.99,4.99,4.99
91b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Diabetes mellitus,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,No,No,"Records information, Displays patient's health information, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,4,2,4,1,4,1,4,2,4,2,,4.5,808,4.5,48,"500 - 1,000",5.99,4.99,0,5.99,0,0
93b,n,,clinician_reviewer,"iPhone, Android tablet",Both,All of the above,For-profit company,E-mail,Clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, in aggregate only",No,"Provides educational information, Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician",No,None of the above,Yes,None of the above,Clinician has access to information using separate login,,,,,,,,,,,9,,,,,,0,0,0,0,0,0
93b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,All of the above,For-profit company,E-mail,No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, in aggregate only",No,"Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients",Yes,None of the above,No,None of the above,None of the above,5,1,4,1,5,2,4,1,5,1,,4.5,1559,4.5,7320,"100,000 - 500,000",0,0,0,0,0,0
94b,y,MyDocHub Health Flare Tracker,clinician_reviewer,"iPhone, Android tablet",Both,Arthritis,For-profit company,"E-mail, Phone",No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, in aggregate only",No,"Records information, Displays patient's health information, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,None of the above,No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,,,,,,,,,,,4,,,,,,0,0,0,0,0,0
94b,y,MyDocHub,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,"Arthritis, Pain",For-profit company,"E-mail, Phone",No clinical expert involved,No patients involved,No,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Records information, Displays patient's health information, Enables communication of information with clinician, Enables communication of information with family (e.g. caregiver)",No,"Public (e.g. Twitter, Facebook, Pinterest, etc)",No,Patient can e-mail information to caregiver using app,Patient can e-mail information to clinician using app,4,1,4,1,4,1,4,1,4,1,,4,10,3,19,"1,000 - 5,000",0,0,0,0,0,0
95b,n,,clinician_reviewer,"iPhone, Android tablet",Both,Arthritis,Other non-profit organization,"E-mail, Phone",No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Provides educational information, Records information, Displays patient's health information",Yes,None of the above,No,None of the above,None of the above,,,,,,,,,,,5,3,63,3.5,65,"10,000 - 50,000",0,0,0,0,0,0
95b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Arthritis,Other non-profit organization,E-mail,No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, individual information",Yes,"Provides educational information, Records information, Displays patient's health information, Reminds or alerts patients",Yes,None of the above,No,None of the above,None of the above,2,5,2,3,2,2,1,3,3,3,,,,,,,0,0,0,0,0,0
97b,n,,clinician_reviewer,"iPhone, Android tablet",Both,Cancer,Other non-profit organization,"E-mail, Phone",Clinical expert involved,Patients involved,Yes,No,No,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,No,Not stated,No,"Provides educational information, Records information, Displays patient's health information",No,None of the above,No,None of the above,None of the above,,,,,,,,,,,6,,,,,,0,0,0,0,0,0
97b,n,,nonclinician_reviewer,"iPad or iPad Mini, Android tablet",Both,Cancer,Other non-profit organization,"E-mail, Phone",No clinical expert involved,No patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,Not stated,No,"Provides educational information, Records information",No,None of the above,No,None of the above,None of the above,2,2,3,2,3,2,3,2,2,3,,5,5,5,1,50 - 100,0,0,0,0,0,0
98b,n,,clinician_reviewer,Android tablet,Android,Asthma or COPD,For-profit company,"E-mail, Phone",Clinical expert involved,Patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,Not applicable (Android app),No,Yes,No,No,"Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Enables communication of information with clinician",No,None of the above,No,None of the above,Patient can e-mail information to clinician using app,,,,,,,,,,,5,,,,,,,,,0,0,9.99
98b,n,,nonclinician_reviewer,Android tablet,Android,Asthma or COPD,For-profit company,"E-mail, Phone",Clinical expert involved,Patients involved,No,No,Yes,No,"Not applicable (answered \No\"" to prior question)""",No,No,No,No,Yes,"Yes, in aggregate only",No,"Instructs patients (app provides guidance or advice based on information you provide it), Records information, Displays patient's health information, Reminds or alerts patients, Enables communication of information with clinician",No,None of the above,No,None of the above,Clinician has access to information using separate login,5,2,5,1,4,1,4,1,4,2,,,,4,28,"1,000 - 5,000",0,9.99,9.99,0,9.99,9.99
